[34m2023-03-07 18:14:26,482 [APIManagerCLI] INFO : API-Manager CLI: 1.13.4
[m[34m2023-03-07 18:14:26,483 [APIManagerCLI] INFO : Module: API - E X P O R T / U T I L S (1.13.4)
[m[34m2023-03-07 18:14:28,365 [APIManagerAdapter] INFO : Successfully connected to API-Manager (7.7.20220830) on: https://apimgmt.ckp-ofl-prod-02.centene.com:443
[34m2023-03-07 18:14:33,030 [APIExportApp] INFO : 594 API(s) selected.
[m[34m2023-03-07 18:14:33,031 [CheckCertificatesAPIHandler] INFO : Going to check certificate expiration of: 594 selected API(s) within the next 30 days (Not valid after: 2023-04-06 19:14)
| 5d8a53d6-e5fd-435b-b091-d2e8f5df85c4 | Infermedica Acuity Tool                         | /infermedica/search-concepts         |      1.0 | CN=*.infermedica.com                                                           | 2022-12-15 08:33 | 2021-12-15 08:33 | D4:5B:D2:1A:96:49:DB:3B:94:3D:54:A7:67:06:7E:C4 |
| 558ca07a-a5ce-4c7c-a440-6083cce7def1 | CAQHPracitionerEnrollment                       | /pracenroll                          |    1.0.0 | CN=*.centene.com, OU=Network, O=Centene Corporation, L=St. Louis, ST=Missouri, | 2020-05-15 07:00 | 2018-05-15 19:00 | 53:D3:9E:42:26:A1:09:41:C4:A2:D5:06:A5:FE:88:09 |
| 59c029bd-d3bd-4d67-972c-25eec15b95c3 | TruCare Cloud CM Care ID HTTP Intake            | /trucare/care-id                     |      1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| a1566a49-f4d6-44b3-908c-810305eaff63 | Wellcare DoNotContact                           | /wellcareDNC                         |    1.0.0 | CN=devws.wellcare.com,OU=Information Technology,O=Comprehensive Health         | 2021-05-01 18:59 | 2020-04-30 19:00 | CF:B5:30:53:12:BD:74:89:39:15:B6:73:24:41:F9:D8 |
| 402458ef-e02a-4b4c-ace5-f8f4018a455f | CMSDATA                                         | /cmsdata                             |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 39caf9b5-7ae9-4b57-b164-fcedb442f361 | SmartyStreetsPortico                            | /portico-smarty-streets              |      1.0 | CN=smartystreets.com                                                           | 2021-06-25 22:41 | 2021-06-11 22:41 | FF:DD:12:5D:17:08:E4:F1:A9:73:FD:AD:2A:38:41:97 |
| 39caf9b5-7ae9-4b57-b164-fcedb442f361 | SmartyStreetsPortico                            | /portico-smarty-streets              |      1.0 | CN="Zscaler Intermediate Root CA (zscalerthree.net) (t) ", OU=Zscaler Inc.,    | 2021-06-25 22:41 | 2021-06-11 22:41 | 6C:FE:3D:97:4E:B3:50:53:39:51:1A:0F:57:95:4C:FE |
| b2c6db0f-3902-4615-8e67-6e75cce738c3 | Envolve RX to CVS                               | /envolverx/secure                    |      1.0 | emailAddress=stl_middleware_unix@centene.com,CN=*.envolverx.com,O=Middleware   | 2023-04-05 13:31 | 2018-04-05 13:21 | D8:43:76:00:7A:07:AC:73:23:7A:DF:A4:C3:DE:C2:C6 |
| f066ffdc-a18e-4221-a5a9-fd5fe4581106 | Arizona EVV                                     | /arizonaevv                          |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| f066ffdc-a18e-4221-a5a9-fd5fe4581106 | Arizona EVV                                     | /arizonaevv                          |    1.0.0 | CN=wildcard.prod2.us-east-1.sandata.com                                        | 2023-03-10 19:54 | 2023-02-24 19:54 | 5C:26:D5:AA:FD:B3:3A:93:EC:D0:5D:3F:DC:EB:A7:35 |
| 01ac11c7-3f09-4ceb-945f-972ed48dd7c2 | TruCare Cloud Note Definition                   | /trucare/note-definition             |   0.1.11 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| a0747b73-f886-48a9-b610-ed345183385a | Member Registration API                         | /member-registration-old             |      1.0 | CN=ckp-test.centene.com,OU=POTS Container Platform,O=Centene Corporation,L=St. | 2022-02-12 06:00 | 2020-02-12 18:00 | 45:00:BF:BD:31:34:41:92:CF:51:59:66:29:B4:74:96 |
| 3f7c5f53-5a3d-4bff-ae6b-66bbd8881259 | Trucare Cloud Member Allergy Wrapper API        | /trucare/member-allergy              |     0.74 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 7767fc37-bc7b-4de7-a661-94685f325fd2 | TruCare Referral Intake                         | /casenet/referral-intake-v8          |    0.0.2 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| ea37edba-7c04-428f-b996-8f241b6cbf7f | MHNAuthTokenV2 ZScaler                          | /mhn/v2/auth-z                       |    1.0.0 | CN=*.apiportal.akana.com, O="Perforce Software, Inc.", L=Alameda,              | 2023-02-16 17:59 | 2022-02-02 18:00 | 47:99:A9:C1:8A:FC:8A:C0:7B:83:C1:FA:D0:04:93:FB |
| 0b808bef-5f12-4b7c-9c1f-2d803f9640c2 | HealthClaimOnline                               | /healthclaimonline                   |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 09c3def5-d174-4cd9-b62a-dc2080864ad1 | CNET Stock                                      | /cnetstock                           |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 05813aa3-7673-4ec6-9334-5d3298060fd0 | TruCare Notes                                   | /trucare/notes                       |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| ec292f62-4bea-42c8-9c8b-a0fb42447042 | MemberOrchestrationSalesForce SOAP API          | /salesforce/soap                     |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| bc100d8e-f4a3-4e0e-bd73-9852bda54b78 | Member Access Inquiry API                       | /api/member-access/inquiry/v1        |       v1 | CN=*.ckp-test.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US   | 2023-01-31 17:59 | 2022-01-30 18:00 | 62:41:85:B6:99:CB:F4:FD:89:9D:40:C8:0C:DA:83:38 |
| 855d4915-a225-4172-a135-a11ff6439358 | OCOEOCOEDTIItoE                                 | /ocoe-dti                            |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 59ed9d43-091f-4bcd-8695-b458d606e00d | BFF Meridian                                    | /casenet/vendor                      |      1.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=Saint                      | 2022-06-22 12:24 | 2017-06-22 12:14 | C5:42:44:8A:C5:F1:B5:27:6F:9B:1F:0D:1C:D3:11:83 |
| a387f216-0c47-432d-b141-93df5204182a | Trucare Notes Service Api                       | /trucare/notes-service               |    1.0.0 | CN=*.ckp-dev.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US    | 2023-01-21 17:59 | 2022-01-20 18:00 | 69:A8:04:F4:F0:AE:0E:A0:0E:80:DD:36:8C:D2:D7:E1 |
| a2804fd3-f022-49e6-ab2e-7a94a7b20e3c | Charlie Test                                    | /charlie-test                        |      1.0 | CN=ckp.centene.com,OU=POTS Container Platform,O=Centene Corporation,L=St.      | 2022-02-12 06:00 | 2020-02-12 18:00 | 7A:8B:02:99:69:04:DC:26:7E:E2:B6:A5:AA:20:45:E7 |
| 9c656f5a-dfc3-468a-9262-5c554b9c2d82 | CenPAS CWS                                      | /cws-api                             |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=Saint                      | 2022-06-22 12:24 | 2017-06-22 12:14 | C5:42:44:8A:C5:F1:B5:27:6F:9B:1F:0D:1C:D3:11:83 |
| adfcdeff-3949-4040-8646-90ee6b55de0a | Coco                                            | /coco                                |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2020-05-15 07:00 | 2018-05-15 19:00 | 53:D3:9E:42:26:A1:09:41:C4:A2:D5:06:A5:FE:88:09 |
| a3d99a5d-6ce1-42a3-a840-759c475d57a2 | PrismEnvolveRx                                  | /prismenvolverx                      |    1.0.0 | emailAddress=stl_middleware_unix@centene.com,CN=*.envolverx.com,O=Middleware   | 2023-04-05 13:31 | 2018-04-05 13:21 | D8:43:76:00:7A:07:AC:73:23:7A:DF:A4:C3:DE:C2:C6 |
| a3d99a5d-6ce1-42a3-a840-759c475d57a2 | PrismEnvolveRx                                  | /prismenvolverx                      |    1.0.0 | CN=*.envolverx.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US          | 2022-12-10 17:59 | 2021-12-09 18:00 | A3:4A:59:4B:93:4A:67:C8:6E:5B:48:4A:B3:EC:F9:A3 |
| fd10797d-6799-4140-9a95-58da29d00bf5 | Intergration Receiver API                       | /integration-receiver                |    0.1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 67f4e1d2-92c8-47fe-9453-11478b608f94 | qcat-interpreta                                 | /qcat-interpreta-delete              |      1.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| c2b8f4ef-9f7e-41f9-a3eb-55569cf413a7 | Person Management API                           | /api/person-repo/v1                  |    1.0.0 | CN=*.ckp-test.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US   | 2023-01-31 17:59 | 2022-01-30 18:00 | 62:41:85:B6:99:CB:F4:FD:89:9D:40:C8:0C:DA:83:38 |
| 793477e8-9b30-4343-a662-8a926d67b7ab | TruCare Cloud Notes API                         | /trucare/cloud-notes                 |    0.1.1 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 29b6c356-07fb-4397-b261-51bf7d33928a | Nextgen Enrollment and Billing                  | /int-address-hierarchy/delete        |    1.0.0 | CN=*.apps.tpa-p11.wellcare.com,O=Comprehensive Health Management               | 2022-07-02 18:59 | 2021-07-01 19:00 | FB:FB:65:0F:91:04:F2:4C:73:ED:D7:C7:A8:79:D2:65 |
| c6733ebf-4ea9-471f-94b1-69abb00a60a4 | Member Mobile                                   | /73api                               |      1.0 | CN=*.superiorhealthplan.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-07-27 18:59 | 2021-07-18 19:00 | C5:BC:A2:73:34:1D:38:7B:1F:E1:89:13:ED:0B:51:D5 |
| 6a0b71b2-fd5e-411b-aaed-771db48e2141 | P2P Service Update (Sandbox)                    | /sandbox/p2p-service                 |    1.0.0 | CN=ckp.centene.com,OU=POTS Container Platform,O=Centene Corporation,L=St.      | 2022-02-12 06:00 | 2020-02-12 18:00 | 7A:8B:02:99:69:04:DC:26:7E:E2:B6:A5:AA:20:45:E7 |
| a30eae7d-4d4d-4427-890e-b5616d2f000e | Trucare Document Service API                    | /trucare/document-service            |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 66f18b6a-de74-4188-8a1f-54e0d01b19ab | Web - Health Empowerment                        | /api                                 |       v1 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| ebf3e9e6-569a-4860-9c8d-55329d02f40d | ECS FileNet - Oasis Token                       | /oasis-token                         |      1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 7fbbd13f-339f-4a6b-8fbd-73e08cf1fa83 | Graph Microsoft Old                             | /graphmicrosoft                      |      1.0 | CN=*.centene.com, OU=Network, O=Centene Corporation, L=St. Louis, ST=Missouri, | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 4e72af7b-4caf-45ee-9b62-b86ef5a3653d | ECS Search API                                  | /oasis-search                        |      1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| f2ba5ae1-cbea-452e-a556-32f9092f4b25 | App Site Net                                    | /appsitenet                          |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| d2a4c7b8-1fa1-458e-8caf-524491ca94eb | Trucare Cloud Medications Wrapper API           | /trucare/member-medication           |    0.2.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| ed74d266-3873-49a1-aa5a-72bfbba104ec | Splunk Zoom                                     | /splunk/zoom                         |    1.0.0 | CN=cncpxsplk1016.centene.com,OU=Performance Engineering,O=Centene              | 2022-07-13 11:26 | 2020-07-13 11:26 | A0:7E:2D:B9:B7:77:E4:46:36:97:33:30:71:5F:B5:79 |
| b1e0577a-01de-4276-9380-2327948733c2 | CMS - Pharmacy API                              | /pharmacy-api/cms                    |      1.0 | emailAddress=stl_middleware_unix@centene.com,CN=*.envolverx.com,O=Middleware   | 2023-04-05 13:31 | 2018-04-05 13:21 | D8:43:76:00:7A:07:AC:73:23:7A:DF:A4:C3:DE:C2:C6 |
| 71620dc4-7adb-4dc3-9c43-59e30be074a1 | IOP - FHIR Resource Locator Sandbox (EntryKey)  | /sandbox/iop/memberlocator           |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| ded64fe5-bbc6-47a6-b43f-bf548ffe71ff | GPG Background Check                            | /gpg                                 |    1.0.0 | CN=cnctwhrta1000.CENTENE.COM                                                   | 2021-04-12 00:57 | 2019-04-13 00:57 | E7:3C:F8:D2:70:CA:AF:4E:74:BA:27:D6:45:A7:EC:0F |
| 8d96302f-0c98-4030-8eff-b8c032affc1f | CNET News                                       | /cnetnews                            |      1.0 | CN=investors.centene.com                                                       | 2022-09-05 18:59 | 2021-08-04 19:00 | 33:69:1D:45:87:13:C0:E6:A3:24:34:95:AC:90:55:37 |
| b46fca82-78bc-41d8-a56d-8d24917d24c4 | MIHIN Outbound                                  | /mihin/outbound                      |      1.0 | CN=*.ckp-test.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US   | 2023-01-31 17:59 | 2022-01-30 18:00 | 62:41:85:B6:99:CB:F4:FD:89:9D:40:C8:0C:DA:83:38 |
| b913d4a1-a807-4452-9463-d78f07812e44 | TruCare Next Generation Content Storage Service | /trucare/generation-content-storage  |       v1 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 80537e7f-cc1e-4c4a-aedd-06961aeecb38 | Impact Pro API                                  | /ipro                                |      1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 3e8a139e-0c84-4e6a-acc7-e207e3054925 | AEM Public Form Processor                       | /aem/public-form-processor           |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 988f9f24-2795-495b-80ac-92ddee80b3a3 | Web Provider Demographic API                    | /api/web-provider-demographic-api    |      1.0 | CN=*.ckp-dev.centene.com, O=Centene Corporation, L=St. Louis, ST=Missouri,     | 2023-01-21 17:59 | 2022-01-20 18:00 | 69:A8:04:F4:F0:AE:0E:A0:0E:80:DD:36:8C:D2:D7:E1 |
| f03342fe-b263-4cbb-aef1-2079abdb0385 | Service Now                                     | /servicenowapi                       |      1.0 | CN=servicenow.centene.com                                                      | 2022-08-01 03:31 | 2022-05-03 03:31 | AC:83:EA:0C:AA:8C:60:55:C1:3F:23:C5:5D:EC:B0:19 |
| 524bea0a-e3f8-4390-8ae6-d4497ab5a4e7 | CHP Login Service                               | /chp-login                           |    1.4.1 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 588c4255-bb86-4c73-a5e2-5652ac7b8fd4 | TruCare Cloud Member Wrapper Dashboard          | /trucare/member-wrapper              |    0.8.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 61ec4b56-ff96-4a37-a918-4feee05ea032 | Provider E2E API Service                        | /provider-tracker                    |    0.0.6 | CN=*.ckp-test.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US   | 2023-01-31 17:59 | 2022-01-30 18:00 | 62:41:85:B6:99:CB:F4:FD:89:9D:40:C8:0C:DA:83:38 |
| 61ec4b56-ff96-4a37-a918-4feee05ea032 | Provider E2E API Service                        | /provider-tracker                    |    0.0.6 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2022-04-16 07:00 | 2020-04-15 19:00 | D1:5C:9D:90:FD:12:A9:C5:85:57:C0:CE:BB:F9:E9:CF |
| 61ec4b56-ff96-4a37-a918-4feee05ea032 | Provider E2E API Service                        | /provider-tracker                    |    0.0.6 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 0cd3ee8f-c128-4d6b-b741-f7c775b91cc3 | DPE Core Test                                   | /dpe/test                            |      1.0 | CN=ckp.centene.com,OU=POTS Container Platform,O=Centene Corporation,L=St.      | 2022-02-12 06:00 | 2020-02-12 18:00 | 7A:8B:02:99:69:04:DC:26:7E:E2:B6:A5:AA:20:45:E7 |
| 9531f502-b049-4193-9c3b-2531da524e36 | IDAAS                                           | /idaas                               |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 8ffe0622-cd79-4f57-ad1e-b6f82c7eec0d | Service Now - PCS                               | /servicenow-pcs                      |      1.0 | CN=*.service-now.com,O=ServiceNow\, Inc.,L=San Diego,ST=California,C=US        | 2021-10-01 15:00 | 2021-01-05 14:00 | E6:29:F6:D2:80:62:08:00:F1:27:7C:76:8C:40:34:5A |
| e85f0f22-39a5-428f-b58a-ed251b57141f | OCOE-ONeil API                                  | /ocoe-oneil                          |      1.0 | CN=*.memberdoc.com                                                             | 2021-08-28 10:36 | 2021-08-14 10:36 | 77:AF:A6:14:05:44:C9:BB:B7:38:60:F8:DB:3E:AC:81 |
| e85f0f22-39a5-428f-b58a-ed251b57141f | OCOE-ONeil API                                  | /ocoe-oneil                          |      1.0 | CN="Zscaler Intermediate Root CA (zscalerthree.net) (t) ", OU=Zscaler Inc.,    | 2021-08-28 10:36 | 2021-08-14 10:36 | 4D:C8:C1:BA:8F:23:50:CB:B9:6A:8F:1E:0E:BB:5B:2F |
| 390e90ef-1459-4710-ae5d-774443b77632 | CWS Servicelink Api                             | /cws/api                             |      1.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 6141cdc6-30c9-4bef-bf3e-e54e981288c5 | GlobalLinkTranslations                          | /globallinktranslations              |    1.0.0 | CN=*.centene.com,OU=Network,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US | 2020-05-15 07:00 | 2018-05-15 19:00 | 53:D3:9E:42:26:A1:09:41:C4:A2:D5:06:A5:FE:88:09 |
| a2ade91c-09d2-499d-8d02-5a8a7359a7ab | Ping Directory Service                          | /ping/directory-service              |    1.0.0 | CN=*.ckp.centene.com,O=Centene Corporation,L=St. Louis,ST=Missouri,C=US        | 2023-01-31 17:59 | 2022-01-30 18:00 | F3:69:55:3B:EE:BD:D0:27:69:B0:2D:84:75:3F:0F:2D |
| 1e325955-a52f-427d-a6c3-907664cbf3ea | ServiceNow Connect                              | /servicenowconnect                   |      1.0 | CN=*.service-now.com,O=ServiceNow\, Inc.,L=San Diego,ST=California,C=US        | 2021-10-01 15:00 | 2021-01-05 14:00 | E6:29:F6:D2:80:62:08:00:F1:27:7C:76:8C:40:34:5A |
